OPERATOR_CD,AIRCRAFT_CD,FLEET_CD,CHAPTER_CD,PART_GROUP_CD,PART_NUMBER,SERIAL_NUMBER,INSTALL_DT,REMOVAL_DT,REMOVED_BOOL,AIRCRAFT_AGE,REPETITIVE_FAULT_QT,MEL_QTY,DELAY_QTY,TIME_SINCE_INSTALL_CYCLES,TIME_SINCE_NEW_CYCLES
JUE,784,737,22,7ESBSQ3Z,HRVRG21YPG,SD8A8JC,2/14/2016 10:23:31 AM,2/12/2016,1,24,0,,,0,0
JUE,784,737,22,7ESBSQ3Z,HRVRG21YPG,S6TL4IY,2/14/2016 10:23:32 AM,2/12/2016,1,24,0,,,0,0
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SVHL4D6,12/2/2015 11:49:33 AM,12/2/2015,1,24,0,,,0,0
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SHZQW1G,4/17/2016 12:50:32 PM,4/17/2016,1,24,0,,,0,0
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SVJ0B1D,8/7/2016 11:22:36 AM,9/12/2016,1,25,0,29,3,84,84
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SCMBA8M,8/4/2018 04:00:00 AM,8/4/2018,1,27,0,,,0,0
JUE,784,737,77,LK3E8HWE,4RK6KNUIZ3,SZ03RLO,2/2/2019 01:30:00 AM,2/2/2019,1,27,0,,,0,0
JUE,784,737,77,6NWPYZ1X,OE1DZVQRGQ,SXE13T7,11/11/2012 11:29:51 AM,9/15/2017,1,21,4,633,43,3299,3299
JUE,784,737,78,2RL5QKDM,JY4RUCEIKM,SJ7JRZM,11/25/2017 12:55:00 PM,11/25/2017,1,26,0,,,0,0
JUE,784,737,78,UUWOX0N5,LLEFXPHNO0,S2JB77X,9/17/2017 08:00:00 PM,9/17/2017,1,26,0,,,0,0
JUE,784,737,78,UUWOX0N5,LLEFXPHNO0,SMK1MKT,11/7/2017 10:56:00 AM,11/7/2017,1,26,0,,,0,0
JUE,784,737,737,7RBH0HXZ,7LIQ96124R,SC8JLP7,11/3/2014 12:57:37 PM,10/28/2014,1,23,0,,,0,0
JUE,784,737,737,EOW9EFME,FWYLO5EBDL,SRJE8BM,12/27/2014 10:45:28 AM,3/26/2015,1,23,0,49,3,212,212
JUE,784,737,737,52QD25Y6,FV7F604PWT,SB1CP2F,11/29/2015 11:35:31 AM,9/26/2017,1,24,0,375,21,1277,1277
JUE,784,737,737,HVCOYCGG,G2F16VSTR2,S4L2301,2/16/2013 09:44:52 AM,10/4/2015,1,21,0,227,18,1821,5221
JUE,784,737,737,0H5KJZCK,WFFHRBSB2S,SPR76IZ,2/16/2013 01:59:34 PM,8/17/2014,1,21,0,4,,942,942
JUE,784,737,23,SGVQIETH,S9E5H3H68L,S1QEMDC,4/3/2016 09:22:14 AM,8/16/2018,1,24,2,513,35,1764,1764
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SPXUAUU,12/10/2016 12:06:00 PM,9/8/2018,1,25,0,377,22,1267,1267
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SSWEYWN,10/6/2015 01:29:13 PM,9/8/2018,1,24,2,619,37,2103,2103
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SWPF7NJ,4/30/2017 03:00:00 AM,9/20/2018,1,25,0,289,16,961,1536
JUE,784,737,23,EOW9EFME,FWYLO5EBDL,SOF8NED,2/18/2015 02:00:37 PM,3/12/2015,1,23,0,14,,56,168
JUE,784,737,23,EOW9EFME,FWYLO5EBDL,S15NY28,6/8/2016 02:38:35 PM,6/8/2016,1,25,0,,,0,0
JUE,784,737,23,EOW9EFME,FWYLO5EBDL,S7Y59TO,7/27/2017 03:00:00 AM,8/12/2018,1,26,0,221,15,708,2594
JUE,784,737,23,3TW04H4D,DKZ2CWKVPH,SQ7FD7O,12/9/2012 01:51:06 PM,10/23/2014,1,21,5,32,1,1124,1130
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SWSFNYK,8/26/2014 01:09:53 PM,8/20/2014,1,23,0,,,0,0
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SB6VGHA,12/27/2014 10:04:16 AM,12/26/2014,1,23,0,,,0,0
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SUORXCQ,12/27/2014 10:04:09 AM,12/26/2014,1,23,0,,,0,0
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SA1P0AC,10/4/2015 01:22:23 PM,10/2/2015,1,24,0,,,0,0
JUE,784,737,23,SGVQIETH,S9E5H3H68L,S5F9OUP,3/21/2016 12:45:50 PM,3/20/2016,1,24,0,,,0,0
JUE,784,737,23,SGVQIETH,S9E5H3H68L,S9LWILZ,10/1/2016 12:48:48 PM,9/29/2016,1,25,0,,,0,0
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SSV86DS,8/31/2016 03:10:35 PM,10/3/2016,1,25,0,30,2,91,91
JUE,784,737,23,SGVQIETH,S9E5H3H68L,S7ZTG1D,10/17/2016 10:05:29 AM,10/13/2016,1,25,0,,,0,0
JUE,784,737,23,SGVQIETH,S9E5H3H68L,STEQY4S,1/15/2017 11:03:35 AM,1/15/2017,1,25,0,,,0,0
JUE,784,737,23,SGVQIETH,S9E5H3H68L,S9K3MQC,2/24/2017 01:42:22 PM,2/23/2017,1,25,0,,,0,0
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SXETMKN,2/24/2017 01:35:42 PM,3/6/2017,1,25,0,12,,18,338
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SAY006O,1/15/2017 11:01:02 AM,11/10/2017,1,25,0,210,8,508,508
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SRJVWVK,6/20/2018 04:00:00 AM,6/20/2018,1,27,0,,,0,0
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SKMTSGZ,2/24/2017 01:42:25 PM,7/29/2018,1,25,0,317,21,1024,1427
JUE,784,737,23,SGVQIETH,S9E5H3H68L,S187HN6,2/4/2018 03:00:00 AM,7/29/2018,1,26,0,84,6,400,1733
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SWNWTB0,7/27/2017 03:00:00 AM,12/2/2018,1,26,0,295,21,1010,2016
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SF1HNTD,4/13/2017 01:48:21 PM,12/4/2018,1,25,0,356,24,1242,1242
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SNRRY7B,6/28/2015 09:53:12 AM,2/21/2019,1,24,2,808,52,2663,2663
JUE,784,737,23,SGVQIETH,S9E5H3H68L,S8GSDVT,8/7/2016 03:50:05 PM,3/15/2019,1,25,4,605,35,1943,1943
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SMS95YV,4/26/2016 12:36:46 PM,4/1/2019,1,24,4,675,43,2200,2200
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SHN6MRM,3/21/2016 12:45:52 PM,4/1/2019,1,24,4,697,46,2274,2274
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SA0HAQU,12/25/2016 09:56:16 AM,4/1/2019,1,25,2,532,31,1683,1683
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SQLQUGB,4/9/2016 12:24:04 PM,4/1/2019,1,24,4,681,45,2240,2240
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SVYQMUT,3/29/2016 10:31:13 AM,4/1/2019,1,24,4,691,46,2258,2258
JUE,784,737,23,SGVQIETH,S9E5H3H68L,S17XX51,12/2/2015 11:49:35 AM,4/1/2019,1,24,4,736,46,2408,2408
JUE,784,737,23,SGVQIETH,S9E5H3H68L,S553UAR,4/1/2019 03:00:00 AM,4/1/2019,1,27,0,,,0,0
JUE,784,737,23,EOW9EFME,FWYLO5EBDL,SSG1XB8,2/18/2015 02:00:36 PM,10/5/2015,1,23,0,124,12,493,952
JUE,784,737,23,EOW9EFME,FWYLO5EBDL,SJBC8DW,10/6/2015 12:55:14 PM,10/5/2015,1,24,0,,,0,0
JUE,784,737,23,EOW9EFME,FWYLO5EBDL,SQ6271L,5/7/2015 01:04:33 PM,2/12/2016,1,23,0,145,12,511,511
JUE,784,737,23,EOW9EFME,FWYLO5EBDL,SLDZXTX,7/19/2016 08:20:13 AM,7/14/2016,1,25,0,,,0,0
JUE,784,737,23,EOW9EFME,FWYLO5EBDL,SZKQYL5,10/6/2015 12:55:16 PM,2/23/2017,1,24,2,277,16,993,993
JUE,784,737,23,EOW9EFME,FWYLO5EBDL,SSWBNG9,5/12/2015 09:02:35 AM,11/10/2017,1,23,2,549,35,1729,1729
JUE,784,737,23,EOW9EFME,FWYLO5EBDL,SV17CL3,2/9/2019 02:00:00 AM,2/25/2019,1,27,0,8,,34,1595
JUE,763,737,27,NDHIN24J,OYDJ5GDV5Y,SYRGQSR,3/3/2018 04:30:00 AM,12/22/2018,1,18,0,139,5,473,591
JUE,763,737,27,O2TTMHGN,CH4796JKU6,SEI8SG0,4/22/2017 11:03:00 AM,4/22/2017,1,17,0,,,0,0
JUE,763,737,27,BCVYN3GP,EY51J5PJUR,SFELZJQ,2/21/2016 08:21:08 AM,4/22/2017,1,16,3,403,7,828,828
JUE,763,737,27,QP2NMVD1,SER9L2EL72,S1ST1TB,4/21/2017 02:35:00 PM,4/21/2017,1,17,0,,,0,0
JUE,763,737,27,6L3ZYPO0,XYJJPCWFMX,SLWAS0S,4/22/2017 03:18:00 PM,12/18/2018,1,17,0,291,12,1239,1239
JUE,763,737,27,BCVYN3GP,EY51J5PJUR,S19LOBG,9/15/2014 01:59:48 PM,9/14/2014,1,15,0,,,0,0
JUE,763,737,27,BCVYN3GP,EY51J5PJUR,S7LKKP8,9/15/2014 01:59:29 PM,9/14/2014,1,15,0,,,0,0
JUE,763,737,27,BCVYN3GP,EY51J5PJUR,S2UQ577,9/13/2014 03:22:37 PM,4/22/2017,1,15,9,643,19,1916,1916
JUE,763,737,27,ITN2I65B,9UQPF2YFNJ,S9W64RK,2/21/2016 08:18:54 AM,2/23/2016,1,16,0,,,0,0
JUE,763,737,27,S0TXO15D,OULO4Q4KHD,SDSVGW1,4/22/2017 03:21:00 PM,4/22/2017,1,17,0,,,0,0
JUE,763,737,27,HXKYCG0I,M729QOWQ1E,S87OSFJ,4/1/2013 02:06:42 AM,4/22/2017,1,13,9,656,19,2947,6154
JUE,763,737,24,0FER19FD,M88Q0M71F0,SXCJQU6,3/6/2017 07:27:58 AM,10/6/2017,1,17,0,172,5,455,12753
JUE,763,737,25,S04UURKG,OMG575TXXO,SC0Q2T0,2/27/2014 10:38:45 AM,10/18/2014,1,14,9,32,,440,2652
JUE,763,737,25,S04UURKG,OMG575TXXO,SVWI852,12/6/2014 10:54:46 AM,12/5/2014,1,15,0,,,0,0
JUE,763,737,25,S04UURKG,OMG575TXXO,STOW4V7,3/4/2015 03:23:33 PM,3/2/2015,1,15,0,,,0,0
JUE,763,737,25,EOW9EFME,FWYLO5EBDL,SWNOIHM,6/8/2015 08:49:12 AM,8/6/2015,1,15,0,18,2,142,441
JUE,763,737,25,5XFAYUXC,UMZSMGX85Q,SZH4NZ1,9/12/2014 02:49:53 PM,4/19/2017,1,15,7,638,19,1916,1916
JUE,763,737,25,BI516U1M,GEI2Z1WZAK,SVM14NF,7/31/2018 05:00:00 AM,7/31/2018,1,19,0,,,0,0
JUE,763,737,25,S04UURKG,ZANSU11AEN,S80SC4F,11/13/2018 07:00:00 AM,11/13/2018,1,19,0,,,0,0
JUE,763,737,25,BI516U1M,GEI2Z1WZAK,SSHQKD5,11/9/2013 02:34:37 PM,10/10/2016,1,14,16,373,16,2164,9546
JUE,763,737,25,BI516U1M,GEI2Z1WZAK,S1NLBUR,11/16/2014 03:31:19 PM,1/4/2018,1,15,5,740,26,2436,9565
JUE,763,737,25,SGVQIETH,S9E5H3H68L,SKB6V0F,9/25/2016 11:22:05 AM,10/28/2016,1,17,0,16,,88,103
JUE,763,737,25,SGVQIETH,S9E5H3H68L,SQCYDXH,5/31/2014 08:50:01 AM,4/22/2017,1,14,12,656,19,2084,2084
JUE,763,737,25,SGVQIETH,S9E5H3H68L,S8B7TCS,8/7/2016 10:27:42 PM,4/22/2017,1,17,0,307,3,491,536
JUE,763,737,25,SGVQIETH,S9E5H3H68L,SK99OGY,1/25/2015 08:20:36 AM,4/22/2017,1,15,5,582,13,1647,1647
JUE,763,737,25,SGVQIETH,S9E5H3H68L,S54CPPS,4/22/2017 10:39:00 AM,4/22/2017,1,17,0,,,0,0
JUE,763,737,25,API4CMZD,16PS2OKRGJ,S2LVKLJ,3/14/2015 06:21:47 AM,3/11/2015,1,15,0,,,0,0
JUE,763,737,25,65KODVYP,C97WR56OQU,S5MCJTI,2/7/2015 02:38:57 PM,2/2/2015,1,15,0,,,0,0
JUE,763,737,25,SGVQIETH,S9E5H3H68L,SHGVYS6,8/4/2015 11:28:09 AM,8/1/2015,1,16,0,,,0,0
JUE,763,737,25,S04UURKG,ZANSU11AEN,SZ8L3RF,8/18/2017 07:00:00 PM,8/18/2017,1,18,0,,,0,0
JUE,763,737,34,L9YH1MM6,IJEYMHGYT8,SBR03CW,5/13/2014 02:42:06 PM,7/20/2014,1,14,0,,,151,5660
JUE,763,737,34,L9YH1MM6,IJEYMHGYT8,S142DN2,3/25/2018 03:00:00 AM,5/11/2018,1,18,0,23,,96,96
JUE,763,737,34,MTJBEUN4,VGUHYY5N2A,SWIKUQZ,7/18/2016 11:23:08 AM,7/22/2016,1,17,0,2,,11,709
JUE,763,737,32,A9QRM62R,2ALV0B97OV,SZBF9OS,12/17/2018 11:51:00 AM,12/17/2018,1,19,0,,,0,0
JUE,763,737,32,ZOMS8DAR,FT1SD1TNE1,S0QG7DJ,12/17/2018 11:05:00 AM,12/17/2018,1,19,0,,,0,0
JUE,763,737,32,VW14Q48Y,9WG6E36MKX,SB24AEJ,9/16/2014 11:32:40 AM,9/14/2014,1,15,0,,,0,0
JUE,763,737,32,5GQJ9G9W,N0K0TWRGMM,S6JDJEZ,5/29/2014 08:20:48 AM,2/13/2017,1,14,0,451,19,2014,2014
JUE,763,737,32,5GQJ9G9W,N0K0TWRGMM,SZI4NTH,4/22/2017 09:00:00 AM,3/17/2018,1,17,0,159,8,823,823
JUE,763,737,32,6C71LREF,MRNMCEIEY4,SV1J43M,4/22/2017 08:56:00 AM,4/22/2017,1,17,0,,,0,0
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SLXBYOJ,6/7/2015 02:44:42 PM,8/28/2015,1,15,0,25,2,192,192
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,S8E3AXJ,8/19/2015 11:52:02 AM,10/21/2015,1,16,0,29,,148,148
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,STFIH09,8/4/2015 02:46:32 PM,10/25/2015,1,16,0,42,,194,194
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SKQN9SJ,9/7/2015 11:47:18 AM,12/8/2015,1,16,0,68,,205,205
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SGHP50K,8/31/2015 01:21:29 PM,12/17/2015,1,16,0,71,,242,242
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,S8E3AXJ,12/19/2015 01:10:40 PM,1/15/2016,1,16,0,22,1,58,206
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SGVQU36,1/10/2016 10:47:20 AM,4/18/2016,1,16,0,51,3,150,150
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SI3OLML,3/23/2016 12:29:47 PM,6/6/2016,1,16,0,47,1,150,359
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SBQBE2N,1/18/2016 02:10:54 PM,6/16/2016,1,16,0,72,3,252,252
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,STFIH09,1/18/2016 02:13:46 PM,6/16/2016,1,16,0,72,3,252,446
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SGDJXG0,6/6/2016 02:56:09 PM,8/22/2016,1,16,0,34,1,171,412
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,S77NI9A,9/13/2016 01:36:52 PM,11/20/2016,1,17,0,41,1,146,146
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SI3OLML,8/27/2016 12:55:17 PM,11/30/2016,1,17,0,54,1,192,551
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SUUZTSD,11/23/2016 02:30:53 PM,5/12/2017,1,17,0,263,2,304,496
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SPM8AQE,5/14/2017 03:20:00 AM,5/14/2017,1,17,0,,,0,247
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,S36FGFI,3/11/2017 10:48:57 AM,7/13/2017,1,17,0,103,2,193,193
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SUQJQD7,7/7/2017 07:45:00 PM,9/22/2017,1,17,0,52,3,222,222
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SPM794F,7/13/2017 04:15:00 AM,9/22/2017,1,18,0,46,3,204,204
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SYSF4AJ,9/8/2017 06:45:00 PM,10/27/2017,1,18,0,27,,166,166
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,S5AG4G4,9/22/2017 07:03:00 PM,11/20/2017,1,18,0,21,1,164,164
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SRF9G0E,9/22/2017 07:03:00 PM,11/30/2017,1,18,0,25,1,188,481
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,STC1O3C,10/27/2017 05:30:00 AM,1/17/2018,1,18,0,30,3,182,645
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,S77XH00,10/26/2017 04:45:00 AM,1/19/2018,1,18,0,31,3,190,500
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SZZ12HV,11/30/2017 03:45:00 AM,2/23/2018,1,18,0,40,2,194,194
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,S77XH00,4/8/2018 07:00:00 PM,6/25/2018,1,18,0,29,,164,664
JUE,784,737,23,EOW9EFME,FWYLO5EBDL,SER7V78,8/2/2017 03:00:00 AM,3/9/2019,1,26,0,378,22,1148,2667
JUE,784,737,23,EOW9EFME,FWYLO5EBDL,SDGVFEU,1/26/2019 02:00:00 AM,4/22/2019,1,27,2,48,3,110,2433
JUE,784,737,23,EOW9EFME,FWYLO5EBDL,SGVGUBY,2/13/2018 04:30:00 AM,6/5/2019,1,26,2,292,19,1060,2537
JUE,784,737,23,EOW9EFME,FWYLO5EBDL,SFBQTSX,4/8/2019 02:30:00 AM,6/30/2019,1,27,0,36,3,199,1625
JUE,784,737,23,SGVQIETH,G2RH1GEHC9,SAG3XX6,4/1/2019 03:08:00 AM,5/6/2019,1,27,0,20,1,74,74
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SXETMKN,6/9/2015 10:27:55 AM,6/12/2015,1,24,0,3,,18,18
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SQSSI1A,6/9/2015 10:27:53 AM,6/3/2015,1,24,0,,,0,0
JUE,784,737,23,SGVQIETH,S9E5H3H68L,S0WIIOR,6/9/2015 10:27:52 AM,6/3/2015,1,24,0,,,0,0
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SO0H3SL,8/26/2014 01:10:15 PM,1/29/2016,1,23,2,268,22,1026,1026
JUE,763,737,737,HVCOYCGG,G2F16VSTR2,SCEKJ6M,3/31/2013 06:30:41 AM,11/30/2014,1,13,0,47,1,1237,6190
JUE,763,737,737,0UQ7N9QY,IA6WK1EM2J,S0RWZHE,9/17/2014 02:50:30 PM,9/17/2014,1,15,0,,,0,0
JUE,784,737,05,S04UURKG,WKXIWYAU17,SURJZRH,9/2/2015 08:45:27 AM,8/27/2015,1,24,0,,,0,0
JUE,784,737,12,EOW9EFME,FWYLO5EBDL,S96FYPA,11/10/2017 05:45:00 AM,2/9/2019,1,26,0,278,20,1022,2840
JUE,784,737,12,O2TTMHGN,TDPJ6QU4K7,S4JG0E1,8/9/2014 04:50:20 PM,8/17/2014,1,23,0,4,,0,0
JUE,784,737,12,S0TXO15D,OULO4Q4KHD,S4ATJOV,8/10/2014 08:37:04 AM,8/17/2014,1,23,0,4,,0,0
JUE,784,737,20,O2TTMHGN,TDPJ6QU4K7,SSSAA5F,8/9/2014 04:49:26 PM,8/17/2014,1,23,0,4,,0,0
JUE,784,737,21,679CORH4,U6EADLNXUT,SUAUNDS,8/27/2015 09:17:01 AM,8/26/2015,1,24,0,,,0,0
JUE,784,737,21,T65FRLDA,8W18WVID06,SKU6B7A,6/15/2014 07:55:45 AM,2/5/2016,1,23,0,282,22,1089,4749
JUE,784,737,21,9PIRONWX,DJUZGT4EPY,STRGFPX,5/6/2019 03:30:00 AM,5/6/2019,1,27,0,,,0,0
JUE,784,737,21,LFD88CEU,8FYSXEA8MH,SRI73BW,8/9/2014 04:40:57 PM,10/4/2017,1,23,0,690,43,2290,2290
JUE,784,737,21,LFD88CEU,8FYSXEA8MH,S10IE67,1/23/2016 02:18:35 PM,10/4/2017,1,24,0,412,21,1259,10530
JUE,784,737,22,ZPYPBIS7,21UH63FSA4,SJWIBXR,9/24/2013 03:00:29 PM,2/4/2015,1,22,0,96,6,887,9175
JUE,784,737,22,3BLYVUEF,113SR04AJE,SS5R24K,10/22/2017 08:00:00 PM,1/23/2019,1,26,0,276,22,999,999
JUE,784,737,22,3BLYVUEF,UPEUK4AKIU,SR8D1UQ,10/22/2017 08:00:00 PM,1/23/2019,1,26,0,276,22,999,999
JUE,784,737,22,RM0RBRKV,P76G89K8NC,S98EY8F,6/27/2016 09:54:39 AM,4/23/2018,1,25,0,399,26,1326,1326
JUE,784,737,23,SGVQIETH,S9E5H3H68L,SW0D8L6,2/14/2016 10:03:20 AM,4/15/2016,1,24,0,40,2,146,146
JUE,763,737,25,S04UURKG,ZANSU11AEN,S7S8NX9,8/18/2017 07:00:00 PM,8/18/2017,1,18,0,,,0,0
JUE,763,737,25,S04UURKG,ZANSU11AEN,SJ1IA6C,8/18/2017 07:00:00 PM,4/7/2018,1,18,0,110,4,584,584
JUE,763,737,25,S04UURKG,ZANSU11AEN,S9BM8NB,8/12/2018 03:10:00 AM,8/12/2018,1,19,0,,,0,0
JUE,763,737,25,S04UURKG,ZANSU11AEN,SJIIIEL,3/31/2018 01:11:00 AM,8/13/2018,1,18,0,70,3,272,6601
JUE,763,737,25,S04UURKG,ZANSU11AEN,SI496FF,8/13/2018 04:00:00 AM,9/27/2018,1,19,0,27,1,97,479
JUE,763,737,25,S04UURKG,WKXIWYAU17,SSDS13V,11/5/2016 11:23:41 AM,8/12/2018,1,17,0,503,12,1426,1426
JUE,763,737,25,S04UURKG,ZANSU11AEN,S6490TM,8/18/2017 07:00:00 PM,1/5/2018,1,18,0,65,4,382,382
JUE,763,737,25,S04UURKG,ZANSU11AEN,SI496FF,8/18/2017 07:00:00 PM,1/5/2018,1,18,0,65,4,382,382
JUE,763,737,25,S04UURKG,ZANSU11AEN,SKCCY3D,3/31/2018 01:11:00 AM,5/17/2018,1,18,0,25,,96,96
JUE,763,737,25,S04UURKG,ZANSU11AEN,S1S2TA1,8/13/2018 04:00:00 AM,8/13/2018,1,19,0,,,0,0
JUE,763,737,25,Q389VHHO,PUN544BLMK,SZ5SQOT,6/11/2014 08:20:17 AM,1/16/2016,1,14,12,252,12,1201,1767
JUE,763,737,25,OKW3UUYP,YCTL4X6CZW,SO1FUQS,5/31/2014 08:32:15 AM,10/2/2014,1,14,5,22,,209,2622
JUE,763,737,25,OKW3UUYP,YCTL4X6CZW,SZFFFZ9,1/6/2015 06:31:30 AM,2/18/2015,1,15,0,25,1,110,1547
JUE,763,737,25,OKW3UUYP,YCTL4X6CZW,SZSD2C3,11/21/2015 10:20:08 AM,12/24/2015,1,16,0,21,1,82,494
JUE,763,737,25,OKW3UUYP,YCTL4X6CZW,SQZ9ZOV,6/20/2016 01:48:27 PM,9/9/2016,1,16,0,38,1,182,4196
JUE,763,737,25,OKW3UUYP,YCTL4X6CZW,S95VL1E,12/27/2016 09:06:11 AM,3/10/2017,1,17,0,164,2,178,3478
JUE,763,737,25,OKW3UUYP,YCTL4X6CZW,SQ8MYRE,3/11/2017 08:29:51 AM,6/26/2017,1,17,0,91,1,149,8267
JUE,763,737,25,OKW3UUYP,YCTL4X6CZW,S9AW9YL,8/27/2017 04:45:00 AM,2/6/2018,1,18,0,73,3,426,426
JUE,763,737,25,OKW3UUYP,YCTL4X6CZW,S62JCTA,8/9/2018 04:15:00 AM,8/19/2018,1,19,0,5,1,22,1387
JUE,763,737,25,OKW3UUYP,YCTL4X6CZW,SZFFFZ9,8/19/2018 03:00:00 AM,1/29/2019,1,19,0,80,5,223,3413
JUE,763,737,25,OKW3UUYP,YCTL4X6CZW,SP5GI36,5/21/2019 04:15:00 AM,7/8/2019,1,19,0,16,1,118,1989
JUE,763,737,25,WAM5V655,0OLDB87JQW,SBFMPL1,12/21/2014 03:02:06 PM,11/14/2015,1,15,5,154,9,732,764
JUE,763,737,25,EF379GFX,8B1MX2YHDO,SY0JVOP,2/9/2016 09:34:01 AM,6/5/2018,1,16,0,596,15,1822,1822
JUE,763,737,25,YRZYWS7M,PTX7WVA69C,SBWBV8C,7/12/2015 08:31:40 AM,10/14/2015,1,16,5,39,1,236,236
VST,478,737,36,64UEQFU0,M8VRRA6MXO,SRGGVLY,12/26/2018 08:23:35 AM,12/26/2018,1,18,0,,,0,0
VST,478,737,38,MXXVGQJA,NSK9LQK1K0,SS3JZMW,12/28/2015 09:41:10 AM,12/25/2015,1,15,0,,,0,0
VST,478,737,38,BHTT5UKK,84SMFS9LD5,S0XK3N6,5/23/2016 12:19:40 PM,7/15/2016,1,16,0,15,4,84,84
VST,478,737,38,7RTCAC9D,EJHOEZ1OPV,S9O8RGL,7/15/2016 08:43:49 AM,7/15/2016,1,16,0,,,0,0
VST,478,737,38,2BVMKPZ8,EL2HRJCF36,S222Z82,3/17/2018 05:27:00 PM,10/13/2018,1,18,0,97,,559,1342
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SBV3BNO,8/5/2018 02:15:00 AM,9/22/2018,1,19,0,42,4,107,331
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SB6IBUC,8/10/2018 04:45:00 AM,9/28/2018,1,19,0,28,2,114,544
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SZPP3Y8,8/28/2018 04:00:00 AM,1/12/2019,1,19,0,64,4,146,146
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SI3OLML,8/30/2018 03:11:00 AM,1/20/2019,1,19,0,69,4,168,1360
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SPCHQG4,9/4/2018 07:00:00 PM,1/31/2019,1,19,0,70,4,186,382
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,S7U47PJ,9/28/2018 07:00:00 PM,2/13/2019,1,19,0,60,4,161,766
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SE68F0X,1/12/2019 04:30:00 AM,3/23/2019,1,19,0,27,3,176,556
JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,S9R9OSR,3/27/2019 03:00:00 AM,6/23/2019,1,19,0,28,1,192,940
JUE,763,737,32,FHBEJT36,HTZGRIJDWX,S90BAC3,6/30/2014 10:09:27 AM,10/6/2014,1,14,0,23,,143,143
JUE,763,737,32,FHBEJT36,HTZGRIJDWX,SMH5EF2,10/7/2014 09:56:02 AM,12/7/2014,1,15,0,24,1,144,144
JUE,763,737,32,FHBEJT36,HTZGRIJDWX,SQE59EA,12/13/2014 11:56:52 AM,2/13/2015,1,15,0,31,4,128,319
JUE,763,737,32,FHBEJT36,HTZGRIJDWX,SMYX39N,2/16/2015 09:23:56 AM,5/5/2015,1,15,0,35,1,186,186
